5.340576171875000000e-03	0.000000000000000000e+00	0.000000000000000000e+00	9.179687500000000000e-01	2.307128906250000000e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.476562500000000000e-01	0.000000000000000000e+00	1.037120819091796875e-05	4.678964614868164062e-06	5.468750000000000000e-01	4.628906250000000000e-01	9.570312500000000000e-01	0.000000000000000000e+00	9.921875000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.718750000000000000e-01	0.000000000000000000e+00	2.275390625000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.765625000000000000e-01	7.812500000000000000e-01	7.009506225585937500e-05	6.757812500000000000e-01	6.408691406250000000e-03	9.921875000000000000e-01	2.227783203125000000e-03	3.385543823242187500e-05
2.478027343750000000e-02	8.828125000000000000e-01	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	2.548217773437500000e-03	2.075195312500000000e-02	8.515625000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	6.875000000000000000e-01	1.000000000000000000e+00	8.125000000000000000e-01	9.023437500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.960937500000000000e-01	5.312500000000000000e-01	1.000000000000000000e+00	2.578125000000000000e-01	0.000000000000000000e+00	8.828125000000000000e-01	1.586914062500000000e-02	0.000000000000000000e+00	1.000000000000000000e+00	5.390625000000000000e-01	9.570312500000000000e-01	0.000000000000000000e+00	9.062500000000000000e-01
0.000000000000000000e+00	1.000000000000000000e+00	6.031990051269531250e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.730224609375000000e-04	1.633167266845703125e-05	2.515316009521484375e-05	0.000000000000000000e+00	5.550682544708251953e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.507997512817382812e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.376953125000000000e-01	3.280639648437500000e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.164062500000000000e-01	3.925781250000000000e-01	7.688999176025390625e-06
9.531250000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.335937500000000000e-01	3.710937500000000000e-01	1.000000000000000000e+00	6.896972656250000000e-03	0.000000000000000000e+00	1.120567321777343750e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.125000000000000000e-01	1.525878906250000000e-05	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	4.296875000000000000e-02	0.000000000000000000e+00	5.468750000000000000e-01	1.000000000000000000e+00	1.072883605957031250e-04	7.929687500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.687500000000000000e-01
1.152038574218750000e-03	1.000000000000000000e+00	9.218750000000000000e-01	1.478195190429687500e-04	0.000000000000000000e+00	1.000000000000000000e+00	1.168251037597656250e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	7.896423339843750000e-04	1.258850097656250000e-04	0.000000000000000000e+00	0.000000000000000000e+00	2.243041992187500000e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.847743988037109375e-05	3.604888916015625000e-04	6.286621093750000000e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.867813110351562500e-05	3.051757812500000000e-05	2.555847167968750000e-04	0.000000000000000000e+00
5.703125000000000000e-01	7.656250000000000000e-01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.044273376464843750e-04	9.822845458984375000e-05	7.226562500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.050399780273437500e-05	0.000000000000000000e+00	0.000000000000000000e+00	8.750000000000000000e-01	1.506805419921875000e-04	8.164062500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	4.843750000000000000e-01	9.492187500000000000e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.242187500000000000e-01	0.000000000000000000e+00	1.000000000000000000e+00
1.000976562500000000e-01	3.457031250000000000e-01	9.726562500000000000e-01	7.599592208862304688e-06	2.975463867187500000e-04	2.694129943847656250e-05	1.000000000000000000e+00	1.000000000000000000e+00	4.501342773437500000e-04	9.804687500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	7.968750000000000000e-01	1.000000000000000000e+00	7.152557373046875000e-05	2.470703125000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.648437500000000000e-01	8.203125000000000000e-01	0.000000000000000000e+00	9.012222290039062500e-05	0.000000000000000000e+00	8.085937500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.670288085937500000e-03	0.000000000000000000e+00	8.281250000000000000e-01	2.807617187500000000e-03	1.000000000000000000e+00	3.881835937500000000e-02	0.000000000000000000e+00	2.500000000000000000e-01	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	6.298828125000000000e-02	6.718750000000000000e-01	1.826171875000000000e-01	0.000000000000000000e+00	5.745887756347656250e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.914062500000000000e-01	9.531250000000000000e-01	5.412101745605468750e-05	1.478195190429687500e-05	7.421875000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.367187500000000000e-02	0.000000000000000000e+00	1.000000000000000000e+00
1.289062500000000000e-01	0.000000000000000000e+00	1.409912109375000000e-02	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	3.320312500000000000e-01	9.335937500000000000e-01	3.535156250000000000e-01	9.687500000000000000e-01	4.150390625000000000e-03	0.000000000000000000e+00	2.269744873046875000e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.773834228515625000e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.771087646484375000e-05	1.000000000000000000e+00	6.250000000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.960937500000000000e-01	3.814697265625000000e-06	4.492187500000000000e-01	0.000000000000000000e+00	1.585483551025390625e-05	9.726562500000000000e-01
4.062500000000000000e-01	7.656250000000000000e-01	0.000000000000000000e+00	4.687500000000000000e-01	7.415771484375000000e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.960464477539062500e-05	1.000000000000000000e+00	7.421875000000000000e-01	1.129150390625000000e-03	7.539062500000000000e-01	9.140625000000000000e-01	5.039062500000000000e-01	0.000000000000000000e+00	1.386718750000000000e-01	0.000000000000000000e+00	7.031250000000000000e-01	9.648437500000000000e-01	8.201599121093750000e-04	7.133483886718750000e-04	5.626678466796875000e-05	0.000000000000000000e+00	1.000000000000000000e+00	1.449584960937500000e-04	1.000000000000000000e+00	1.392364501953125000e-04	1.855468750000000000e-02	1.796875000000000000e-01	0.000000000000000000e+00	1.000000000000000000e+00	5.468750000000000000e-02
7.226562500000000000e-01	0.000000000000000000e+00	6.992187500000000000e-01	1.000000000000000000e+00	9.492187500000000000e-01	0.000000000000000000e+00	7.812500000000000000e-01	1.386718750000000000e-01	1.621093750000000000e-01	6.796875000000000000e-01	6.484375000000000000e-01	6.171875000000000000e-01	7.929687500000000000e-01	5.585937500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	3.491210937500000000e-02	5.722045898437500000e-05	9.687500000000000000e-01	2.975463867187500000e-04	5.602836608886718750e-05	1.192092895507812500e-04	0.000000000000000000e+00	1.174211502075195312e-05	1.487731933593750000e-03	3.504753112792968750e-05	0.000000000000000000e+00	4.843750000000000000e-01	8.750000000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.882812500000000000e-01
6.294250488281250000e-05	1.550292968750000000e-02	9.960937500000000000e-01	0.000000000000000000e+00	1.116943359375000000e-02	7.070312500000000000e-01	9.335937500000000000e-01	4.902343750000000000e-01	4.196166992187500000e-05	9.765625000000000000e-01	5.004882812500000000e-02	5.874633789062500000e-04	1.022338867187500000e-03	2.856445312500000000e-02	9.687500000000000000e-01	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	9.648437500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.459121704101562500e-04	9.726562500000000000e-01	0.000000000000000000e+00	9.726562500000000000e-01	1.425781250000000000e-01	9.140625000000000000e-01	1.167297363281250000e-03	8.828125000000000000e-01	2.136230468750000000e-03	8.867187500000000000e-01	3.769531250000000000e-01
0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	5.820312500000000000e-01	9.843750000000000000e-01	1.640319824218750000e-04	6.437301635742187500e-05	2.431869506835937500e-05	3.398437500000000000e-01	9.140625000000000000e-01	8.789062500000000000e-01	3.261718750000000000e-01	0.000000000000000000e+00	5.000000000000000000e-01	9.023437500000000000e-01	8.867187500000000000e-01	1.000000000000000000e+00	2.209472656250000000e-02	9.453125000000000000e-01	2.392578125000000000e-01	8.359375000000000000e-01	9.613037109375000000e-04	2.080078125000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	6.953125000000000000e-01	9.101562500000000000e-01	1.497268676757812500e-04	9.492187500000000000e-01	5.507812500000000000e-01	2.975463867187500000e-03	1.083374023437500000e-03
4.196166992187500000e-05	2.222061157226562500e-04	9.726562500000000000e-01	0.000000000000000000e+00	7.500000000000000000e-01	2.490234375000000000e-01	6.835937500000000000e-01	5.703125000000000000e-01	9.716796875000000000e-02	9.687500000000000000e-01	4.316406250000000000e-01	9.687500000000000000e-01	4.653930664062500000e-04	1.894531250000000000e-01	1.000000000000000000e+00	6.132812500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.525878906250000000e-04	9.101562500000000000e-01	7.929687500000000000e-01	1.649856567382812500e-04	7.568359375000000000e-02	9.335937500000000000e-01	0.000000000000000000e+00	6.484375000000000000e-01	0.000000000000000000e+00	1.840591430664062500e-04	1.699218750000000000e-01	2.929687500000000000e-01	8.867187500000000000e-01	5.117187500000000000e-01
0.000000000000000000e+00	1.000000000000000000e+00	5.898437500000000000e-01	1.000000000000000000e+00	8.242187500000000000e-01	8.750000000000000000e-01	6.757812500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	8.671875000000000000e-01	9.570312500000000000e-01	7.734375000000000000e-01	6.835937500000000000e-01	1.000000000000000000e+00	8.203125000000000000e-01	9.687500000000000000e-01	1.000000000000000000e+00	3.125000000000000000e-01	1.000000000000000000e+00	9.687500000000000000e-01	5.000000000000000000e-01	0.000000000000000000e+00	5.912780761718750000e-04	3.147125244140625000e-04	1.000000000000000000e+00	0.000000000000000000e+00	8.945312500000000000e-01	1.157226562500000000e-01	1.523437500000000000e-01	9.687500000000000000e-01	2.126693725585937500e-04	0.000000000000000000e+00
2.792968750000000000e-01	2.167968750000000000e-01	7.421875000000000000e-01	1.000000000000000000e+00	3.125000000000000000e-01	9.062500000000000000e-01	6.328125000000000000e-01	1.000000000000000000e+00	3.417968750000000000e-03	9.687500000000000000e-01	1.000000000000000000e+00	5.234375000000000000e-01	9.804687500000000000e-01	0.000000000000000000e+00	9.570312500000000000e-01	0.000000000000000000e+00	4.345703125000000000e-02	2.011718750000000000e-01	3.847656250000000000e-01	9.346008300781250000e-04	6.961822509765625000e-05	1.279296875000000000e-01	5.786132812500000000e-02	5.371093750000000000e-02	7.226562500000000000e-01	1.000000000000000000e+00	9.882812500000000000e-01	5.607604980468750000e-04	4.375000000000000000e-01	8.750000000000000000e-01	1.000000000000000000e+00	4.746093750000000000e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.296875000000000000e-01	4.218750000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.570312500000000000e-02	1.000000000000000000e+00	4.433593750000000000e-01	6.640625000000000000e-01	0.000000000000000000e+00	2.026557922363281250e-05	9.804687500000000000e-01	0.000000000000000000e+00	6.723403930664062500e-05	0.000000000000000000e+00	9.648437500000000000e-01	3.632812500000000000e-01	1.000000000000000000e+00	5.507812500000000000e-01	8.632812500000000000e-01	4.720687866210937500e-05	0.000000000000000000e+00	9.570312500000000000e-01	1.000000000000000000e+00	8.422851562500000000e-03	1.930236816406250000e-03	1.483154296875000000e-02	6.250000000000000000e-01	1.000000000000000000e+00	2.519531250000000000e-01
9.687500000000000000e-01	0.000000000000000000e+00	3.063964843750000000e-02	9.179687500000000000e-01	7.070312500000000000e-01	0.000000000000000000e+00	1.916503906250000000e-02	4.062500000000000000e-01	6.953125000000000000e-01	9.414062500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.265625000000000000e-01	1.000000000000000000e+00	5.742187500000000000e-01	0.000000000000000000e+00	8.984375000000000000e-01	7.656250000000000000e-01	9.804687500000000000e-01	1.000000000000000000e+00	0.000000000000000000e+00	7.104873657226562500e-05	1.000000000000000000e+00	0.000000000000000000e+00	1.007318496704101562e-05	5.390625000000000000e-01	0.000000000000000000e+00	2.275390625000000000e-01	3.457031250000000000e-01	2.363281250000000000e-01	1.000000000000000000e+00	9.804687500000000000e-01
0.000000000000000000e+00	1.000000000000000000e+00	3.964843750000000000e-01	0.000000000000000000e+00	1.000000000000000000e+00	5.937500000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	8.964538574218750000e-05	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	5.195312500000000000e-01	8.320312500000000000e-01	0.000000000000000000e+00	4.179687500000000000e-01	9.726562500000000000e-01	1.000000000000000000e+00	9.140625000000000000e-01	3.242492675781250000e-05	6.171875000000000000e-01	7.109375000000000000e-01	0.000000000000000000e+00	8.125000000000000000e-01	1.672363281250000000e-02	7.890625000000000000e-01	1.000000000000000000e+00	3.750000000000000000e-01	1.777343750000000000e-01	0.000000000000000000e+00	1.000000000000000000e+00	9.296875000000000000e-01
0.000000000000000000e+00	1.000000000000000000e+00	9.062500000000000000e-01	0.000000000000000000e+00	4.101562500000000000e-01	0.000000000000000000e+00	8.281250000000000000e-01	6.367187500000000000e-01	1.000000000000000000e+00	9.882812500000000000e-01	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	7.295608520507812500e-05	9.218750000000000000e-01	9.140625000000000000e-01	1.000000000000000000e+00	9.179687500000000000e-01	0.000000000000000000e+00	9.375000000000000000e-01	8.906250000000000000e-01	2.578735351562500000e-03	4.648437500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	4.043579101562500000e-04	0.000000000000000000e+00	2.597656250000000000e-01	5.039062500000000000e-01	8.440017700195312500e-05	0.000000000000000000e+00	8.046875000000000000e-01
9.804687500000000000e-01	9.570312500000000000e-01	0.000000000000000000e+00	9.609375000000000000e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	6.796875000000000000e-01	9.804687500000000000e-01	9.101562500000000000e-01	1.000000000000000000e+00	8.726119995117187500e-05	3.046875000000000000e-01	0.000000000000000000e+00	2.801418304443359375e-05	1.000000000000000000e+00	8.789062500000000000e-01	2.174377441406250000e-04	2.307128906250000000e-02	8.583068847656250000e-05	2.431869506835937500e-05	0.000000000000000000e+00	4.257812500000000000e-01	1.721191406250000000e-02	0.000000000000000000e+00	7.460937500000000000e-01	9.101562500000000000e-01	9.726562500000000000e-01	1.000000000000000000e+00	8.007812500000000000e-01
1.510620117187500000e-03	9.960937500000000000e-01	1.875000000000000000e-01	8.671875000000000000e-01	9.765625000000000000e-01	9.726562500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.919269561767578125e-05	6.367187500000000000e-01	2.578125000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	8.046875000000000000e-01	9.570312500000000000e-02	7.109375000000000000e-01	1.000000000000000000e+00	1.173019409179687500e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.748046875000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.708984375000000000e-03	9.375000000000000000e-01	9.648437500000000000e-01	9.609375000000000000e-01	9.257812500000000000e-01	1.000000000000000000e+00	9.257812500000000000e-01
0.000000000000000000e+00	0.000000000000000000e+00	1.459121704101562500e-04	2.382812500000000000e-01	0.000000000000000000e+00	1.000000000000000000e+00	4.082031250000000000e-01	9.716796875000000000e-02	9.765625000000000000e-01	1.000000000000000000e+00	7.109375000000000000e-01	6.796875000000000000e-01	6.875000000000000000e-01	1.764297485351562500e-05	2.706050872802734375e-05	9.414062500000000000e-01	9.843750000000000000e-01	1.000000000000000000e+00	0.000000000000000000e+00	9.804687500000000000e-01	0.000000000000000000e+00	4.231929779052734375e-06	1.000000000000000000e+00	9.843750000000000000e-01	9.726562500000000000e-01	9.570312500000000000e-01	4.199218750000000000e-01	9.843750000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
8.398437500000000000e-01	7.890625000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.140625000000000000e-01	9.765625000000000000e-01	9.921875000000000000e-01	3.222656250000000000e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	2.294921875000000000e-01	5.039062500000000000e-01	2.586841583251953125e-05	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.384185791015625000e-05	0.000000000000000000e+00	0.000000000000000000e+00	5.149841308593750000e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.531250000000000000e-01
0.000000000000000000e+00	9.492187500000000000e-01	0.000000000000000000e+00	9.843750000000000000e-01	9.960937500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	8.850097656250000000e-03	9.648437500000000000e-01	0.000000000000000000e+00	1.034736633300781250e-04	1.000000000000000000e+00	1.000000000000000000e+00	5.429687500000000000e-01	8.554687500000000000e-01	9.101562500000000000e-01	9.726562500000000000e-01	9.726562500000000000e-01	3.750000000000000000e-01	0.000000000000000000e+00	6.601562500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.155303955078125000e-04	9.531250000000000000e-01	1.000000000000000000e+00	5.264282226562500000e-04	0.000000000000000000e+00	0.000000000000000000e+00	9.843750000000000000e-01	9.921875000000000000e-01	0.000000000000000000e+00
9.453125000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.960937500000000000e-01	1.000000000000000000e+00	1.098632812500000000e-03	1.000000000000000000e+00	9.960937500000000000e-01	0.000000000000000000e+00	2.849102020263671875e-05	0.000000000000000000e+00	8.750000000000000000e-01	0.000000000000000000e+00	3.166198730468750000e-04	0.000000000000000000e+00	3.051757812500000000e-04	3.867187500000000000e-01	9.804687500000000000e-01	0.000000000000000000e+00	6.875000000000000000e-01	1.811981201171875000e-04	9.804687500000000000e-01	6.445312500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.964569091796875000e-04	6.015625000000000000e-01	1.466274261474609375e-05	7.148437500000000000e-01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	9.257812500000000000e-01	4.414062500000000000e-01	0.000000000000000000e+00	1.838684082031250000e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.065917968750000000e-03	1.000000000000000000e+00	1.650390625000000000e-01	8.945312500000000000e-01	7.070312500000000000e-01	1.000000000000000000e+00	8.593750000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.765625000000000000e-01	7.109375000000000000e-01	1.001358032226562500e-04	1.000000000000000000e+00	8.886718750000000000e-02	8.476562500000000000e-01	1.000000000000000000e+00	9.921875000000000000e-01	1.000000000000000000e+00	9.882812500000000000e-01	9.218750000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	6.835937500000000000e-01	0.000000000000000000e+00	5.898437500000000000e-01	0.000000000000000000e+00	1.063346862792968750e-04	9.765625000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.866455078125000000e-04	4.941406250000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	7.695312500000000000e-01	0.000000000000000000e+00	5.976562500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.126693725585937500e-04	0.000000000000000000e+00	1.000000000000000000e+00	2.637505531311035156e-06	0.000000000000000000e+00	2.300739288330078125e-05	0.000000000000000000e+00	2.079010009765625000e-04	0.000000000000000000e+00	2.890625000000000000e-01	0.000000000000000000e+00	1.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	4.316406250000000000e-01	1.000000000000000000e+00	0.000000000000000000e+00	4.433593750000000000e-01	0.000000000000000000e+00	9.960937500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.646446228027343750e-05	1.000000000000000000e+00	1.000000000000000000e+00	9.804687500000000000e-01	2.562999725341796875e-05	0.000000000000000000e+00	1.562500000000000000e-01	8.359375000000000000e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.944469451904296875e-05	0.000000000000000000e+00	8.554687500000000000e-01	2.714843750000000000e-01	0.000000000000000000e+00	6.835937500000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.814697265625000000e-04
0.000000000000000000e+00	0.000000000000000000e+00	9.804687500000000000e-01	4.355468750000000000e-01	0.000000000000000000e+00	9.296875000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.804687500000000000e-01	9.414062500000000000e-01	0.000000000000000000e+00	1.401901245117187500e-04	9.492187500000000000e-01	3.378906250000000000e-01	7.578125000000000000e-01	2.326965332031250000e-04	1.000000000000000000e+00	7.275390625000000000e-02	9.765625000000000000e-01	0.000000000000000000e+00	9.257812500000000000e-01	0.000000000000000000e+00	8.789062500000000000e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.921875000000000000e-01	0.000000000000000000e+00	7.382812500000000000e-01	6.562500000000000000e-01	8.554687500000000000e-01	1.289062500000000000e-01
2.893066406250000000e-02	3.105468750000000000e-01	9.882812500000000000e-01	3.906250000000000000e-01	7.656250000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.145767211914062500e-05	8.242187500000000000e-01	5.859375000000000000e-01	2.832031250000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	2.765655517578125000e-04	9.570312500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	8.125000000000000000e-01	9.726562500000000000e-01	2.968750000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.531250000000000000e-01	2.500000000000000000e-01	1.000000000000000000e+00	7.343750000000000000e-01	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
4.824218750000000000e-01	2.382812500000000000e-01	8.398437500000000000e-01	9.570312500000000000e-01	1.000000000000000000e+00	9.765625000000000000e-01	7.695312500000000000e-01	5.035400390625000000e-04	1.000000000000000000e+00	6.757812500000000000e-01	1.000000000000000000e+00	9.921875000000000000e-01	8.593750000000000000e-01	0.000000000000000000e+00	9.570312500000000000e-01	1.000000000000000000e+00	9.453125000000000000e-01	7.031250000000000000e-01	6.640625000000000000e-01	6.757812500000000000e-01	1.000000000000000000e+00	3.852844238281250000e-04	9.726562500000000000e-01	6.328125000000000000e-01	9.882812500000000000e-01	9.843750000000000000e-01	9.765625000000000000e-01	9.921875000000000000e-01	9.033203125000000000e-03	5.898437500000000000e-01	1.000000000000000000e+00	9.609375000000000000e-01
